nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
810.93,192.2,811.22,183.68,799.48,187.14,0.0,0.0,772.93,196.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715.71,147.29,718.24,141.5,708.47,143.54,0.0,0.0,694.4,146.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038.88,64.48,1041.7,58.18,1032.3,59.74,0.0,0.0,1019.91,61.93,0.0,0.0,1011.06,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962.42,130.97,962.1,124.9,956.13,125.85,0.0,0.0,937.58,130.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.17,141.29,258.6,135.18,246.41,136.34,0.0,0.0,229.42,144.07,273.43,177.03,219.81,184.35,0.0,0.0,229.53,230.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723.33,181.25,724.75,172.57,712.07,178.13,0.0,0.0,694.44,187.14,751.68,209.62,688.07,224.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.07,119.54,791.63,111.89,778.17,114.42,0.0,0.0,765.32,120.21,809.83,154.16,755.87,163.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457.51,170.36,460.24,163.95,446.57,166.31,0.0,0.0,428.62,174.78,483.7,203.11,410.69,213.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137.62,142.19,1139.82,134.92,1128.07,138.32,0.0,0.0,1114.27,143.11,1151.0,170.63,1108.24,172.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.85,156.82,628.02,150.54,616.69,150.74,0.0,0.0,596.27,155.29,0.0,0.0,589.63,193.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037.66,133.56,1041.02,126.79,1031.42,125.87,0.0,0.0,1011.17,122.21,0.0,0.0,996.75,154.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046.22,186.4,1048.23,180.11,1035.17,181.3,0.0,0.0,1017.9,190.9,1062.66,223.81,1010.38,229.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079.98,152.32,1082.01,146.0,1072.54,146.81,0.0,0.0,1056.95,153.65,1086.26,180.66,1048.62,186.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.32,150.23,345.44,142.62,334.36,143.86,0.0,0.0,318.19,148.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905.66,165.87,908.73,159.34,895.27,161.57,0.0,0.0,881.1,172.24,0.0,0.0,876.68,206.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520.75,139.82,523.39,134.9,513.18,135.16,0.0,0.0,498.79,139.78,533.75,157.37,485.56,167.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810.95,192.03,811.12,184.83,798.83,186.55,0.0,0.0,774.6,197.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866.83,131.44,868.63,125.38,857.48,126.4,0.0,0.0,841.66,134.78,883.12,158.07,834.41,168.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203.71,170.88,1204.15,163.86,1191.43,166.81,0.0,0.0,1177.06,180.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901.99,56.57,904.04,49.83,893.69,51.77,0.0,0.0,880.18,58.62,0.0,0.0,867.76,89.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386.9,217.28,388.42,209.45,378.91,207.63,0.0,0.0,357.02,210.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577.84,208.89,580.23,201.7,566.99,203.81,0.0,0.0,545.15,210.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229.73,102.88,1232.0,96.81,1222.81,97.85,0.0,0.0,1208.2,100.76,0.0,0.0,1199.24,124.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080.91,84.37,1082.9,79.93,1074.68,80.4,0.0,0.0,1058.61,84.02,0.0,0.0,1052.32,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.85,141.69,258.55,135.05,246.19,135.9,0.0,0.0,229.1,143.33,271.3,175.1,221.01,183.04,0.0,0.0,231.85,232.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131.64,222.14,1133.71,216.1,1123.91,215.25,0.0,0.0,1106.18,219.97,1148.16,264.1,1078.25,266.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810.6,192.27,810.96,185.2,798.97,186.72,0.0,0.0,774.73,196.82,821.35,241.24,756.67,248.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019.29,230.87,1019.46,222.21,1007.54,226.74,0.0,0.0,990.88,236.41,1043.4,275.2,980.37,284.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387.14,217.27,389.06,209.78,379.19,207.55,0.0,0.0,355.71,209.73,389.19,258.56,320.13,264.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723.28,181.5,724.95,172.95,712.87,178.06,0.0,0.0,695.22,187.35,749.44,210.43,687.97,222.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.04,119.66,791.56,111.98,778.17,114.46,0.0,0.0,765.27,120.16,811.25,154.73,756.0,163.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870.29,270.27,873.16,261.72,861.74,259.82,0.0,0.0,831.75,260.03,0.0,0.0,805.28,305.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961.15,243.29,961.1,234.19,950.02,236.73,0.0,0.0,924.69,249.19,0.0,0.0,911.14,281.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457.19,170.55,460.41,164.1,446.81,166.26,0.0,0.0,430.09,175.15,0.0,0.0,410.13,215.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137.79,141.85,1139.83,135.14,1128.0,138.17,0.0,0.0,1114.39,143.13,1150.37,170.9,1108.81,172.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615.74,235.9,615.89,228.98,604.87,226.63,0.0,0.0,575.49,235.63,0.0,0.0,555.2,296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046.16,186.37,1048.02,179.56,1035.46,181.6,0.0,0.0,1016.96,189.26,1059.85,224.49,1015.62,231.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.74,276.6,762.86,268.73,750.89,268.67,0.0,0.0,724.09,273.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577.28,209.35,581.04,202.48,566.89,204.01,0.0,0.0,546.99,211.29,0.0,0.0,534.43,243.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658.86,225.94,662.06,215.73,647.82,221.75,0.0,0.0,633.64,229.98,0.0,0.0,648.05,264.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474.96,214.95,475.53,206.41,462.94,212.87,0.0,0.0,448.45,225.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291.19,228.76,292.98,221.15,281.48,222.98,0.0,0.0,263.61,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037.6,130.35,1041.28,123.68,1030.81,123.41,0.0,0.0,1010.02,120.69,0.0,0.0,996.96,155.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.6,74.85,324.59,69.24,313.38,70.92,0.0,0.0,297.69,76.26,336.1,95.2,288.16,102.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.69,156.98,628.09,150.71,616.29,150.94,0.0,0.0,595.97,155.21,0.0,0.0,587.94,194.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.26,149.57,345.75,142.54,334.08,143.52,0.0,0.0,318.24,148.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218.81,264.62,1217.7,255.06,1206.29,259.14,0.0,0.0,1187.04,274.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.37,292.44,242.3,282.63,229.95,285.79,0.0,0.0,197.03,297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903.54,56.6,907.03,50.14,895.81,51.79,0.0,0.0,881.99,57.69,0.0,0.0,868.87,88.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905.18,166.31,908.86,159.06,895.22,161.53,0.0,0.0,882.01,172.66,0.0,0.0,877.95,207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203.3,171.34,1204.69,164.33,1191.71,167.2,0.0,0.0,1176.58,179.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.36,141.91,258.91,135.33,246.6,136.39,0.0,0.0,229.38,143.81,266.72,174.97,220.54,182.69,0.0,0.0,228.51,230.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131.61,222.26,1133.65,216.01,1123.83,215.29,0.0,0.0,1106.1,220.13,1145.16,261.16,1079.29,265.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219.22,264.58,1217.95,255.18,1206.17,258.9,0.0,0.0,1185.7,273.05,1223.63,312.28,1163.88,319.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
